t_ns,kind,dx,dy
162433740928500,m,-6,-8
162433748886900,m,-4,-6
162433756978200,m,-3,-3
162433770955900,m,-2,-3
162433771868000,m,-1,0
162433842210900,Du,0,0
162433857014900,m,-1,0
162433863950400,m,-1,-1
162433870946600,m,-1,0
162433880929000,m,-2,-1
162433890987500,m,-2,-1
162433895926800,m,-1,-1
162433910971200,m,-3,-2
162433916949800,m,-1,0
162433927988800,m,-2,-2
162433936977400,m,-1,0
162433944977700,m,-1,-1
162433967010900,m,-4,-2
162433967796000,m,-1,0
162433979919000,m,-3,-1
162433989019300,m,-4,-1
162433998938100,m,-2,-1
162434003883600,m,-2,0
162434021954300,m,-6,-2
162434022838200,m,-1,0
162434029238000,d,0,0
162434039923800,m,-6,-2
162434046933100,m,-3,-1
162434053031700,m,-3,0
162434059886100,m,-3,-1
162434068859000,m,-5,-1
162434076895800,m,-3,0
162434085150300,Du,0,0
162434085827800,m,-9,-1
162434092901100,m,-7,-1
162434100865400,m,-10,-2
162434107853300,m,-8,-1
162434115886400,m,-7,-2
162434124864400,m,-9,-4
162434132867100,m,-9,-3
162434140840800,m,-10,-5
162434147905900,m,-8,-4
162434157899100,m,-11,-4
162434164872800,m,-8,-3
162434173926400,m,-6,-1
162434185935700,m,-5,0
162434192937100,m,0,-2
162434193001900,m,2,1
162434461962100,m,-1,0
162434470897300,m,-6,-5
162434479894900,m,-5,-5
162434485940300,m,-3,-4
162434494973200,m,-4,-6
162434503952700,m,-2,-6
162434511952000,m,0,-2
162434526870000,m,0,-11
162434533828300,m,1,-5
162434541839600,m,1,-7
162434549929600,m,0,-5
162434557870900,m,0,-7
162434565851600,m,0,-7
162434573857100,m,-1,-7
162434581834600,m,-1,-8
162434589843200,m,-1,-8
162434597895000,m,-1,-9
162434605819000,m,-1,-9
162434612959200,m,-2,-7
162434621891600,m,-2,-10
162434631915200,m,-2,-8
162434638880400,m,-1,-6
162434645870300,m,-1,-5
162434653868200,m,0,-5
162434664899000,m,-1,-5
162434669915500,m,0,-1
162434687943600,m,-1,-5
162434701955600,m,-1,-2
162434711963000,m,-1,-1
162434719925900,m,0,-1
162434726927300,m,-1,0
162434761939000,m,0,-2
162434771947800,m,-1,0
162434785954800,m,0,-1
162434806986000,m,-2,-2
162434807824500,m,0,-1
162434814955900,m,-1,0
162434830962700,m,-1,-2
162434834878400,m,-1,0
162434856943900,m,-2,-2
162434865942200,m,0,-1
162434875929800,m,-1,-1
162434917028300,m,-1,0
162434931950000,m,-1,0
162434942954500,m,-6,0
162434948877700,m,-10,1
162434956901100,m,-22,3
162434965928200,m,-42,7
162434969175500,d,0,0
162434972855500,m,-56,10
162434980856200,m,-93,14
162434987957200,m,-109,13
162434996888700,m,-177,18
162435004991400,m,-189,16
162435012859800,m,-217,14
162435020921800,m,-240,13
162435028867900,m,-258,12
162435036911300,m,-270,10
162435044873500,m,-272,10
162435052939300,m,-268,9
162435060889900,m,-257,7
162435068975300,m,-237,6
162435077024100,m,-212,3
162435084862900,m,-184,1
162435092869000,m,-155,-1
162435100884600,m,-126,-4
162435108915400,m,-98,-4
162435116885700,m,-71,-4
162435124883700,m,-49,-5
162435132896300,m,-29,-3
162435140852300,m,-13,-2
162435150939600,m,-3,-2
162435241819300,m,-1,0
162435253843100,m,-6,0
162435261919100,m,-6,0
162435269853900,m,-10,0
162435277851100,m,-12,0
162435285915800,m,-13,1
162435293855500,m,-16,0
162435301955400,m,-18,1
162435309865500,m,-18,0
162435317867900,m,-17,0
162435324901300,m,-15,0
162435333871800,m,-17,0
162435336245500,Wu,0,0
162435341839600,m,-12,-1
162435348908500,m,-10,-1
162435358938400,m,-12,-1
162435365859500,m,-10,-1
162435373866500,m,-8,-1
162435380874100,m,-5,-1
162435389948300,m,-8,-2
162435397885900,m,-4,0
162435405906600,m,-6,-1
162435410166900,w,0,0
162435414857900,m,-4,0
162435421829700,m,-5,-1
162435428960700,m,-2,0
162435439990300,m,-4,0
162435444946100,m,-2,0
162435488940300,m,1,0
162435503113000,m,14,3
162435511876100,m,21,2
162435519911400,m,31,1
162435527884300,m,44,1
162435534935400,m,42,0
162435543897100,m,82,0
162435551881800,m,92,0
162435560195600,m,111,0
162435560397000,Du,0,0
162435567950100,m,130,1
162435575928600,m,148,0
162435583002200,m,142,-2
162435591889000,m,201,-2
162435599880800,m,195,-4
162435607903100,m,206,-5
162435615907000,m,216,-7
162435623884800,m,222,-5
162435631906300,m,227,-6
162435638920500,m,201,-5
162435647915900,m,257,-4
162435655878200,m,223,-5
162435663872000,m,213,-3
162435671021400,m,177,-2
162435679912100,m,209,-2
162435687893200,m,167,-1
162435695871300,m,148,0
162435703881300,m,130,2
162435711906800,m,111,2
162435719886200,m,95,4
162435727899200,m,81,5
162435735913000,m,67,5
162435743891100,m,56,5
162435751883900,m,47,6
162435759881100,m,39,5
162435767878700,m,31,5
162435775950600,m,24,4
162435783883100,m,18,3
162435791847100,m,13,2
162435799906500,m,7,2
162435814956700,m,2,0
162435850988100,m,0,1
162435880922400,m,0,1
162435888051900,m,0,1
162435900885800,m,3,1
162435909931100,m,1,0
162435925928000,m,3,2
162435936922400,m,2,0
162435989131100,m,0,1
162436061932500,m,-1,0
162436070917400,m,0,1
162436079976800,m,-1,0
162436089963400,m,0,1
162436104954300,m,-1,0
162436128924800,m,0,3
162436146949300,m,0,1
162436157938500,m,0,1
162436167941300,m,0,1
162436186936000,m,0,1
162436204908000,m,-1,0
162436257002400,m,0,2
162436271910800,m,-1,0
162436289929300,m,0,1
162436323942700,m,0,1
162436372057800,m,0,1
162436389078600,m,-1,0
162436707165100,d,0,0
162436866193200,Du,0,0
162436880963400,m,-1,0
162436902928700,m,0,1
162436913933900,m,-2,0
162436921922600,m,-1,1
162436930037600,m,0,1
162436950883900,m,-2,3
162436956887800,m,0,2
162436961928300,m,0,1
162436969945900,m,0,1
162436985858500,m,8,9
162436993857400,m,8,4
162437000949700,m,11,5
162437009856000,m,20,6
162437017865000,m,24,5
162437025877700,m,30,4
162437033914400,m,37,5
162437041855400,m,45,4
162437048894800,m,45,4
162437057872400,m,71,5
162437065846900,m,75,6
162437073854500,m,87,6
162437081815600,m,97,6
162437089847200,m,105,5
162437097854800,m,108,5
162437105864700,m,110,5
162437113850000,m,109,6
162437121868600,m,109,6
162437129864400,m,107,6
162437137874000,m,105,6
162437145883500,m,102,7
162437153866700,m,98,7
162437161852400,m,91,8
162437169861700,m,81,8
162437178013100,m,69,8
162437185834700,m,56,9
162437193868700,m,40,9
162437201849300,m,24,7
162437213038900,m,8,5
162437225928900,m,-4,2
162437429952300,m,-6,-1
162437439855800,m,-29,-5
162437447851000,m,-26,-4
162437455847900,m,-17,-5
162437465888200,m,-11,-4
162437480952800,m,0,-2
162437486880300,m,1,0
162437499856400,m,12,-2
162437507873100,m,13,-1
162437515863900,m,14,-1
162437523911500,m,14,-1
162437531837200,m,20,0
162437539869400,m,23,0
162437547872100,m,28,0
162437550880300,m,7,0
162437551137000,m,4,0
162437551839900,m,4,0
162437565848200,m,53,-1
162437573854100,m,28,0
162437581848700,m,27,-1
162437589850400,m,24,-1
162437597844800,m,24,-2
162437605849900,m,24,-1
162437613845800,m,24,-1
162437621856200,m,23,-2
162437629985800,m,23,-2
162437637871800,m,21,0
162437646055100,m,20,-1
162437653845800,m,19,-1
162437661882700,m,19,0
162437669861000,m,20,0
162437677920100,m,21,0
162437685866200,m,23,1
162437693867100,m,24,2
162437696963600,m,7,0
162437697302700,m,3,0
162437697828300,m,3,0
162437713901600,m,56,5
162437721876400,m,31,2
162437729872900,m,36,4
162437737957000,m,41,4
162437745952600,m,44,4
162437753873600,m,48,4
162437761895500,m,54,4
162437769876100,m,58,4
162437777891000,m,64,4
162437785860100,m,68,5
162437793880100,m,70,5
162437801852200,m,73,6
162437808950800,m,66,4
162437817867400,m,89,6
162437825892400,m,82,4
162437833876800,m,85,4
162437841889600,m,87,2
162437848937700,m,78,3
162437857917600,m,102,2
162437865870200,m,91,3
162437873897600,m,92,1
162437881860800,m,90,2
162437889889100,m,88,3
162437897858900,m,86,2
162437905865800,m,84,4
162437913872000,m,83,3
162437920938900,m,72,2
162437929874700,m,88,2
162437937883300,m,75,1
162437938816600,m,9,0
162437939883800,m,9,0
162437947835000,m,72,0
162437956849600,m,79,0
162437963862900,m,57,0
162437971850600,m,59,-2
162437980852500,m,57,-1
162437987827600,m,37,-1
162437995862100,m,33,-1
162438004878200,m,28,0
162438012884600,m,18,0
162438019868900,m,11,0
162438027902400,m,9,0
162438036929700,m,6,0
162438046003800,m,5,1
162438053929500,m,3,1
162438059858400,m,3,1
162438068946300,m,1,1
162438084073700,m,1,3
162438084819700,m,0,1
162438094926900,m,-2,2
162438105917900,m,-4,2
162438110910900,m,0,1
162438126807000,m,-4,2
162438133883200,m,-2,0
162438141836100,m,-6,1
162438149878000,m,-8,0
162438157874100,m,-12,-3
162438165879000,m,-15,-3
162438173849300,m,-21,-3
162438181858300,m,-25,-4
162438189872400,m,-29,-4
162438197853800,m,-33,-3
162438205861300,m,-30,-2
162438213856000,m,-35,-2
162438221887100,m,-34,-1
162438229888900,m,-30,-2
162438237856400,m,-29,-2
162438243943200,m,-18,-3
162438244301500,m,-3,0
162438244830000,m,-4,0
162438252848200,m,-28,-2
162438260815700,m,-28,-4
162438268896300,m,-27,-3
162438277925600,m,-25,-2
162438284844900,m,-32,-3
162438292935000,m,-25,-1
162438301898000,m,-4,5
162438315931200,m,-27,0
162438319849100,m,-31,2
162438327851000,m,-42,0
162438338920500,m,-3,0
162438425942300,m,-9,0
162438441857200,m,-76,-6
162438449892500,m,-26,-2
162438457853100,m,-19,-2
162438460888500,m,-2,-1
162438461158100,m,-4,0
162438461834100,m,-1,0
162438476938400,m,-3,-3
162438492925100,m,2,0
162438507862600,m,11,-3
162438517890900,m,8,-2
162438523897700,m,8,-1
162438533958000,m,8,-1
162438538897800,m,6,-1
162438547879900,m,6,-1
162438555929700,m,5,-1
162438567013900,m,5,-1
162438576929900,m,3,0
162438672943400,m,1,0
162438681881600,m,4,2
162438690257200,m,3,1
162438697842300,m,3,1
162438704921300,m,1,0
162438714941400,m,1,1
162438721005700,m,1,0
162438729907100,m,3,1
162438737857600,m,4,0
162438745859400,m,8,0
162438755902100,m,9,0
162438762878200,m,8,0
162438769869000,m,8,0
162438778880800,m,9,0
162438786927000,m,7,0
162438794866600,m,6,0
162438801861500,m,4,1
162438810896700,m,5,0
162438817835600,m,6,2
162438827878900,m,7,2
162438833879200,m,6,3
162438841857400,m,7,3
162438849864300,m,8,4
162438852968200,m,1,1
162438863914100,m,11,5
162438871886200,m,10,5
162438880898800,m,8,3
162438887880800,m,9,4
162438895911900,m,7,2
162438904922800,m,12,4
162438911871900,m,6,2
162438913952000,m,1,1
162438914030200,m,1,0
162438914857100,m,1,0
162438925859400,m,12,5
162438933842400,m,10,3
162438941839700,m,8,3
162438949850600,m,7,3
162438957874600,m,7,1
162438965855400,m,7,2
162438973845200,m,8,2
162438982874700,m,7,1
162438989844300,m,8,2
162438996899300,m,6,2
162439006925000,m,7,2
162439013849200,m,9,4
162439021943900,m,10,4
162439028883900,m,10,4
162439037070000,m,11,4
162439045891600,m,13,4
162439053017200,m,8,2
162439061881700,m,15,1
162439069842500,m,15,0
162439077843200,m,15,1
162439085842500,m,15,0
162439093856100,m,16,1
162439101871000,m,13,1
162439109871100,m,10,1
162439117943500,m,7,1
162439127892300,m,5,0
162439133880400,m,3,1
162439141888300,m,2,0
162439150034300,m,1,1
162439158923500,m,2,0
162439177911000,m,1,0
162439210932600,m,0,-1
162439234986300,m,0,-1
162439243883900,m,1,-3
162439244238800,m,0,-1
162439244881300,m,0,-1
162439245823100,m,1,0
162439256856000,m,5,-6
162439264868100,m,4,-4
162439274905400,m,3,-2
162439280889900,m,2,-2
162439298931300,m,1,-1
162439299821100,m,1,0
162439319960900,m,0,-1
162439386956300,m,1,0
162439400921300,m,6,-1
162439408878300,m,2,-1
162439419942200,m,6,0
162439424863100,m,4,0
162439433922700,m,5,1
162439441975000,m,5,2
162439448896500,m,4,2
162439457935800,m,4,3
162439466907900,m,3,2
162439472961600,m,1,1
162439475897600,m,1,0
162439485849100,m,6,6
162439488912400,m,1,1
162439490966900,m,1,1
162439505873800,m,14,17
162439513873700,m,9,9
162439521880300,m,11,13
162439529862900,m,14,16
162439537910600,m,14,16
162439545971000,m,14,16
162439553879500,m,15,13
162439561864700,m,15,12
162439569886500,m,15,10
162439577869800,m,15,8
162439585884700,m,14,7
162439593872300,m,14,6
162439601896300,m,15,5
162439609846700,m,15,3
162439617956200,m,16,2
162439625976600,m,15,1
162439633937900,m,15,0
162439641926900,m,14,-2
162439649923600,m,12,-5
162439657904300,m,11,-9
162439665866600,m,8,-12
162439673874800,m,7,-14
162439682885600,m,8,-12
162439690055700,m,10,-11
162439697870100,m,10,-9
162439702931700,m,4,-3
162439703220900,m,1,-1
162439703804400,m,1,-1
162439713872000,m,11,-8
162439714182400,m,1,-1
162439714946600,m,1,-1
162439723854500,m,11,-6
162439731837700,m,10,-5
162439739847500,m,9,-4
162439747841000,m,5,-3
162439756974000,m,4,-2
162439765957600,m,3,-1
162439772938100,m,2,-1
162439787938400,m,1,-2
162439788953300,m,0,-1
162439809049900,m,2,-3
162439815900600,m,1,-1
162439830949500,m,1,-3
162439843911600,m,1,-1
162439844841700,m,1,0
162439858949400,m,1,0
162439870899000,m,2,0
162439885892500,m,3,2
162439886820600,m,0,1
162439900904100,m,2,4
162439904951300,m,1,1
162439906806900,m,0,1
162439914088700,m,1,1
162439927887400,m,2,5
162439935886300,m,2,4
162439942872100,m,2,4
162439950893900,m,3,6
162439951120300,m,1,1
162439951791500,m,0,1
162439962871200,m,3,10
162439970882500,m,1,6
162439981942300,m,0,5
162439986852000,m,0,3
162439994866600,m,-1,4
162440002918300,m,0,1
162440020049900,m,1,2
162440030013100,m,0,1
162440063927800,m,-1,0
162440072876400,m,-4,-2
162440080859500,m,-4,-3
162440088852100,m,-6,-4
162440096864200,m,-7,-6
162440104924300,m,-5,-6
162440112871400,m,-8,-12
162440120851300,m,-6,-10
162440128850300,m,-7,-12
162440135928600,m,-2,-9
162440144845200,m,-2,-12
162440151890300,m,0,-8
162440152174400,m,0,-1
162440152812100,m,0,-1
162440165972500,m,1,-14
162440166816900,m,0,-1
162440179881000,m,1,-11
162440188930900,m,0,-3
162440195917700,m,0,-3
162440204938100,m,0,-3
162440214989200,m,0,-3
162440222912700,m,-1,-3
162440230971300,m,0,-2
162440241926700,m,0,-2
162440313942600,m,1,1
162440320922500,m,1,1
162440331940500,m,2,4
162440332801700,m,1,2
162440348880400,m,7,10
162440354967500,m,3,3
162440367937500,m,3,6
162440372984600,m,2,2
162440383955600,m,1,2
162440386861800,m,1,2
162440395865000,m,3,3
162440403872200,m,3,4
162440411853200,m,3,5
162440420960500,m,1,4
162440427883700,m,2,5
162440434910000,m,0,2
162440443932100,m,0,4
162440451931900,m,0,3
162440463891300,m,-1,4
162440468930100,m,-1,1
162440475922000,m,-1,1
162440484917300,m,-2,1
162440495940900,m,-2,1
162440501887300,m,-1,1
162440525936900,m,-1,0
162440544923200,m,-1,0
162440554928200,m,-1,0
162440577005900,m,-1,0
162440599946400,m,-1,0
162440612938300,m,-3,-1
162440622977200,m,-2,-1
162440637953200,m,-2,-1
162440648919700,m,-1,0
162440662934300,m,0,-1
162440705925900,m,0,-1
162440726934600,m,0,-1
162440754940700,m,0,-1
162440856916700,m,0,1
162440864956400,m,1,0
162440870946600,m,1,0
162440871415900,m,1,0
162440878941500,m,0,1
162440896942000,m,2,1
162440897846900,m,1,0
162440908930300,m,1,1
162440939903800,m,1,2
162440964949900,m,0,1
162440996969200,m,0,1
162441006933800,m,-1,0
162441018891500,m,-1,1
162441037038200,m,-1,0
162441043923000,m,-1,0
162441054930000,m,-1,0
162441071898100,m,-7,0
162441088926100,m,-3,0
162441172925200,m,-1,0
162441181909100,m,-1,0
162441190951400,m,-1,0
162441221939200,m,-3,0
162441225886400,m,-1,0
162441239927300,m,-1,0
162441256939700,m,-1,0
162441264995000,m,-1,0
162441276984600,m,-1,0
162441291875000,m,-5,0
162441298909400,m,-2,0
162441309913600,m,-5,0
162441316934900,m,-4,-1
162441324846300,m,-4,-1
162441330848500,m,-5,-1
162441338859900,m,-8,-1
162441346866700,m,-7,-1
162441356902100,m,-8,0
162441362858300,m,-5,0
162441370877000,m,-6,0
162441378984600,m,-7,-1
162441389896000,m,-6,0
162441394842000,m,-3,0
162441404890700,m,-3,-1
162441417964500,m,-3,-1
162441435930900,m,-1,-1
162441438928700,m,-1,-1
162441447930700,m,-1,0
162441463936300,m,-1,-3
162441464813300,m,0,-1
162441473945200,m,-1,-1
162441493002100,m,-3,-3
162441497991300,m,-2,-1
162441504964100,m,-2,-1
162441514906900,m,-4,-2
162441519849000,m,-3,0
162441528972100,m,-3,-1
162441535857600,m,-4,0
162441544918200,m,-3,-1
162441553907900,m,-5,-1
162441559908900,m,-2,0
162441566945600,m,-5,0
162441570899400,m,-4,0
162441571015600,m,-1,0
162441571804600,m,-1,0
162441585873200,m,-17,-1
162441594051500,m,-14,0
162441601904300,m,-15,0
162441610886900,m,-18,0
162441617859300,m,-14,0
162441626865100,m,-16,2
162441634853800,m,-15,1
162441641858800,m,-13,1
162441650839900,m,-20,0
162441658886500,m,-22,1
162441665894300,m,-21,0
162441674820600,m,-29,0
162441682847000,m,-28,-1
162441690905400,m,-27,-1
162441697889500,m,-22,0
162441705851800,m,-22,0
162441713919700,m,-19,0
162441721896400,m,-16,0
162441729891900,m,-14,2
162441737834000,m,-12,2
162441745963600,m,-11,2
162441754076200,m,-10,2
162441761910800,m,-8,1
162441770963100,m,-5,2
162441778975500,m,-4,1
162441786016600,m,-3,1
162441792203100,m,-1,0
162441792921500,m,-1,1
162441809041300,m,-7,8
162441816098700,m,-4,4
162441828069900,m,-4,4
162441832984700,m,-2,0
162441843302500,m,-4,1
162441850019600,m,-4,0
162441856954800,m,-7,1
162441864013900,m,-7,1
162441872982700,m,-13,1
162441880851200,m,-12,0
162441888947400,m,-14,1
162441896886400,m,-13,1
162441904956500,m,-15,1
162441912872500,m,-15,2
162441920904100,m,-16,1
162441929052000,m,-16,1
162441936867700,m,-16,1
162441944881000,m,-17,0
162441952868200,m,-19,0
162441957936200,m,-10,0
162441958182900,m,-3,0
162441958776600,m,-3,0
162441969927700,m,-32,-1
162441977852800,m,-26,-1
162441985860300,m,-28,-2
162441993877300,m,-27,-1
162442001861500,m,-25,-1
162442009850300,m,-22,0
162442017862600,m,-20,0
162442025858200,m,-18,1
162442033848000,m,-16,0
162442041850300,m,-15,0
162442049849400,m,-13,0
162442057876900,m,-12,-1
162442065846500,m,-11,-1
162442073883300,m,-7,-1
162442083187100,Wu,0,0
162442083813500,m,-7,-1
162442089858400,m,-6,-1
162442098876000,m,-6,0
162442105857400,m,-5,0
162442115889400,m,-6,0
162442122889200,m,-4,0
162442129900700,m,-5,0
162442137812100,m,-4,1
162442146898500,m,-4,2
162442154874500,m,-3,1
162442161872100,m,-2,2
